Year,REF_REGION,Area,REF_AREA,Country,Level,Measure,Value
2014,FRA,France,FRA,France,CTRY,FERT_RATIO,2.0
2014,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.75
2014,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.55
2014,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.54
2014,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.82
2014,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.23
2014,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.9
2014,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.33
2014,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.71
2014,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.3
2014,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.88
2014,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.48
2014,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.68
2014,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.57
2014,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.44
2014,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.38
2014,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.46
2014,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.32
2014,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.93
2014,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.37
2014,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.58
2014,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.71
2014,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.5
2014,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.65
2014,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.74
2015,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.7
2015,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.71
2015,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.47
2015,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.66
2015,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.58
2015,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.41
2015,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.81
2015,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.33
2015,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.49
2015,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.36
2015,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.46
2015,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.7
2015,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.63
2015,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.5
2015,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.85
2015,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.33
2015,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.65
2015,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.33
2015,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.86
2015,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.31
2015,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.81
2015,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.54
2015,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.58
2015,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.73
2015,FRA,France,FRA,France,CTRY,FERT_RATIO,1.96
2016,FRA,France,FRA,France,CTRY,FERT_RATIO,1.92
2016,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.71
2016,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.61
2016,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.55
2016,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.79
2016,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.36
2016,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.82
2016,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.39
2016,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.57
2016,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.38
2016,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.86
2016,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.6
2016,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.78
2016,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.63
2016,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.54
2016,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.35
2016,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.53
2016,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.33
2016,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.75
2016,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.49
2016,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.59
2016,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.66
2016,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.42
2016,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.74
2016,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.69
2017,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.65
2017,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.7
2017,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.4
2017,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.62
2017,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.62
2017,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.53
2017,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.71
2017,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.3
2017,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.52
2017,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.33
2017,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.56
2017,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.75
2017,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.57
2017,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.58
2017,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.79
2017,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.35
2017,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.49
2017,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.49
2017,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.77
2017,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.38
2017,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.74
2017,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.53
2017,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.6
2017,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.63
2017,FRA,France,FRA,France,CTRY,FERT_RATIO,1.89
2018,FRA,France,FRA,France,CTRY,FERT_RATIO,1.87
2018,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.57
2018,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.68
2018,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.52
2018,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.68
2018,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.42
2018,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.75
2018,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.46
2018,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.41
2018,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.35
2018,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.76
2018,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.57
2018,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.73
2018,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.53
2018,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.56
2018,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.48
2018,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.25
2018,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.71
2018,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.55
2018,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.61
2018,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.59
2018,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.39
2018,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.61
2018,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.62
2019,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.61
2019,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.61
2019,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.34
2019,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.57
2019,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.61
2019,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.57
2019,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.75
2019,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.23
2019,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.47
2019,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.26
2019,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.57
2019,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.7
2019,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.44
2019,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.55
2019,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.72
2019,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.33
2019,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.35
2019,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.44
2019,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.69
2019,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.43
2019,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.48
2019,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.49
2019,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.67
2019,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.54
2019,FRA,France,FRA,France,CTRY,FERT_RATIO,1.86
2020,FRA,France,FRA,France,CTRY,FERT_RATIO,1.82
2020,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.48
2020,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.59
2020,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.47
2020,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.48
2020,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.41
2020,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.6
2020,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.37
2020,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.38
2020,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.68
2020,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.54
2020,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.68
2020,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.36
2020,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.61
2020,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.24
2020,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.44
2020,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.18
2020,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.73
2020,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.59
2020,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.59
2020,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.55
2020,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.37
2020,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.55
2020,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.56
2021,BEL,Belgique,BEL,Belgique,CTRY,FERT_RATIO,1.6
2021,LVA,Lettonie,LVA,Lettonie,CTRY,FERT_RATIO,1.57
2021,LUX,Luxembourg,LUX,Luxembourg,CTRY,FERT_RATIO,1.39
2021,NLD,Pays-Bas,NLD,Pays-Bas,CTRY,FERT_RATIO,1.63
2021,SVN,Slovénie,SVN,Slovénie,CTRY,FERT_RATIO,1.64
2021,SVK,République slovaque,SVK,République slovaque,CTRY,FERT_RATIO,1.63
2021,ISL,Islande,ISL,Islande,CTRY,FERT_RATIO,1.83
2021,ESP,Espagne,ESP,Espagne,CTRY,FERT_RATIO,1.18
2021,AUT,Autriche,AUT,Autriche,CTRY,FERT_RATIO,1.48
2021,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.25
2021,HUN,Hongrie,HUN,Hongrie,CTRY,FERT_RATIO,1.63
2021,DNK,Danemark,DNK,Danemark,CTRY,FERT_RATIO,1.73
2021,LTU,Lituanie,LTU,Lituanie,CTRY,FERT_RATIO,1.37
2021,DEU,Allemagne,DEU,Allemagne,CTRY,FERT_RATIO,1.58
2021,SWE,Suède,SWE,Suède,CTRY,FERT_RATIO,1.69
2021,FIN,Finlande,FIN,Finlande,CTRY,FERT_RATIO,1.46
2021,IRL,Irlande,IRL,Irlande,CTRY,FERT_RATIO,1.72
2021,PRT,Portugal,PRT,Portugal,CTRY,FERT_RATIO,1.35
2021,GBR,Royaume-Uni,GBR,Royaume-Uni,CTRY,FERT_RATIO,1.48
2021,CHE,Suisse,CHE,Suisse,CTRY,FERT_RATIO,1.53
2021,EST,Estonie,EST,Estonie,CTRY,FERT_RATIO,1.61
2021,NOR,Norvège,NOR,Norvège,CTRY,FERT_RATIO,1.56
2021,FRA,France,FRA,France,CTRY,FERT_RATIO,1.82
2021,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.34
2021,GRC,Grèce,GRC,Grèce,CTRY,FERT_RATIO,1.42
2020,POL,Pologne,POL,Pologne,CTRY,FERT_RATIO,1.4
2018,ITA,Italie,ITA,Italie,CTRY,FERT_RATIO,1.3
