Year,REF_AREA,Country,Expenditure,value_raw,Unit_mult,Currency,Value_expenditure_Share %
2011,ISL,Islande,Education,10632.296,6,ISK,1.2
2011,ISL,Islande,Restaurants_Hotels,69552.681,6,ISK,7.88
2011,ISL,Islande,Health,26789.299,6,ISK,3.03
2011,ISL,Islande,Communication,19919.079,6,ISK,2.26
2011,ISL,Islande,Household_Goods,56618.801,6,ISK,6.41
2012,ISL,Islande,Alcohol_Tobacco,43098.049,6,ISK,4.49
2012,ISL,Islande,Housing_Utilities,235474.309,6,ISK,24.56
2012,ISL,Islande,Clothing_Footwear,34688.664,6,ISK,3.62
2012,ISL,Islande,Education,11479.016,6,ISK,1.2
2012,ISL,Islande,Household_Goods,61958.108,6,ISK,6.46
2012,ISL,Islande,Health,28029.11,6,ISK,2.92
2012,ISL,Islande,Communication,21562.878,6,ISK,2.25
2012,ISL,Islande,Restaurants_Hotels,77926.404,6,ISK,8.13
2013,ISL,Islande,Housing_Utilities,249405.752,6,ISK,24.5
2013,ISL,Islande,Household_Goods,68325.015,6,ISK,6.71
2013,ISL,Islande,Communication,22503.843,6,ISK,2.21
2013,ISL,Islande,Health,29405.227,6,ISK,2.89
2013,ISL,Islande,Restaurants_Hotels,91091.073,6,ISK,8.95
2013,ISL,Islande,Alcohol_Tobacco,44472.432,6,ISK,4.37
2013,ISL,Islande,Clothing_Footwear,36514.573,6,ISK,3.59
2013,ISL,Islande,Education,12447.023,6,ISK,1.22
2014,ISL,Islande,Housing_Utilities,265314.313,6,ISK,24.29
2014,ISL,Islande,Communication,24302.528,6,ISK,2.22
2014,ISL,Islande,Health,30869.29,6,ISK,2.83
2014,ISL,Islande,Restaurants_Hotels,105677.479,6,ISK,9.67
2014,ISL,Islande,Household_Goods,70667.751,6,ISK,6.47
2014,ISL,Islande,Alcohol_Tobacco,46615.047,6,ISK,4.27
2014,ISL,Islande,Education,13251.033,6,ISK,1.21
2014,ISL,Islande,Clothing_Footwear,37377.319,6,ISK,3.42
2015,ISL,Islande,Restaurants_Hotels,126814.867,6,ISK,10.79
2015,ISL,Islande,Housing_Utilities,282386.295,6,ISK,24.03
2015,ISL,Islande,Communication,26506.856,6,ISK,2.26
2015,ISL,Islande,Health,32896.803,6,ISK,2.8
2015,ISL,Islande,Household_Goods,72452.531,6,ISK,6.16
2015,ISL,Islande,Alcohol_Tobacco,48226.584,6,ISK,4.1
2015,ISL,Islande,Education,14097.096,6,ISK,1.2
2015,ISL,Islande,Clothing_Footwear,39211.388,6,ISK,3.34
2016,ISL,Islande,Housing_Utilities,301143.014,6,ISK,22.98
2016,ISL,Islande,Communication,27806.309,6,ISK,2.12
2016,ISL,Islande,Health,34309.951,6,ISK,2.62
2016,ISL,Islande,Restaurants_Hotels,170870.377,6,ISK,13.04
2016,ISL,Islande,Household_Goods,75707.643,6,ISK,5.78
2016,ISL,Islande,Education,14875.41,6,ISK,1.14
2016,ISL,Islande,Clothing_Footwear,41144.323,6,ISK,3.14
2017,ISL,Islande,Housing_Utilities,320808.285,6,ISK,22.91
2017,ISL,Islande,Household_Goods,74882.367,6,ISK,5.35
2017,ISL,Islande,Communication,27877.363,6,ISK,1.99
2017,ISL,Islande,Health,35902.733,6,ISK,2.56
2017,ISL,Islande,Restaurants_Hotels,196767.88,6,ISK,14.05
2017,ISL,Islande,Education,15468.314,6,ISK,1.1
2017,ISL,Islande,Clothing_Footwear,42421.947,6,ISK,3.03
2018,ISL,Islande,Housing_Utilities,345110.32,6,ISK,22.97
2018,ISL,Islande,Household_Goods,78519.279,6,ISK,5.23
2018,ISL,Islande,Health,37975.793,6,ISK,2.53
2018,ISL,Islande,Restaurants_Hotels,213438.776,6,ISK,14.21
2018,ISL,Islande,Education,15744.572,6,ISK,1.05
2018,ISL,Islande,Clothing_Footwear,46841.707,6,ISK,3.12
2019,ISL,Islande,Housing_Utilities,368941.724,6,ISK,23.52
2019,ISL,Islande,Household_Goods,79803.062,6,ISK,5.09
2019,ISL,Islande,Health,40330.937,6,ISK,2.57
2019,ISL,Islande,Restaurants_Hotels,218319.777,6,ISK,13.92
2019,ISL,Islande,Education,15931.581,6,ISK,1.02
2019,ISL,Islande,Clothing_Footwear,50924.749,6,ISK,3.25
2020,ISL,Islande,Housing_Utilities,392755.84,6,ISK,26.72
2020,ISL,Islande,Restaurants_Hotels,125500.613,6,ISK,8.54
2020,ISL,Islande,Education,16478.849,6,ISK,1.12
2021,ISL,Islande,Housing_Utilities,415557.056,6,ISK,24.73
2021,ISL,Islande,Restaurants_Hotels,173068.678,6,ISK,10.3
2021,ISL,Islande,Education,17031.993,6,ISK,1.01
2000,GBR,Royaume-Uni,Other_Services,84061.0,6,GBP,11.99
2000,GBR,Royaume-Uni,Alcohol_Tobacco,32641.0,6,GBP,4.66
2000,GBR,Royaume-Uni,Health,10022.0,6,GBP,1.43
2000,GBR,Royaume-Uni,Communication,17689.0,6,GBP,2.52
2000,GBR,Royaume-Uni,Clothing_Footwear,34467.0,6,GBP,4.92
2000,GBR,Royaume-Uni,Education,6677.0,6,GBP,0.95
2000,GBR,Royaume-Uni,Household_Goods,37543.0,6,GBP,5.36
2000,GBR,Royaume-Uni,Housing_Utilities,179127.0,6,GBP,25.56
2000,GBR,Royaume-Uni,Transport,99204.0,6,GBP,14.16
2000,GBR,Royaume-Uni,Recreation_Culture,72414.0,6,GBP,10.33
2000,GBR,Royaume-Uni,Food,57198.0,6,GBP,8.16
2000,GBR,Royaume-Uni,Restaurants_Hotels,71032.0,6,GBP,10.14
2001,GBR,Royaume-Uni,Other_Services,84208.0,6,GBP,11.58
2001,GBR,Royaume-Uni,Alcohol_Tobacco,32726.0,6,GBP,4.5
2001,GBR,Royaume-Uni,Health,11687.0,6,GBP,1.61
2001,GBR,Royaume-Uni,Clothing_Footwear,35873.0,6,GBP,4.93
2001,GBR,Royaume-Uni,Communication,18094.0,6,GBP,2.49
2001,GBR,Royaume-Uni,Education,7500.0,6,GBP,1.03
2001,GBR,Royaume-Uni,Household_Goods,40532.0,6,GBP,5.57
2001,GBR,Royaume-Uni,Housing_Utilities,185554.0,6,GBP,25.51
2001,GBR,Royaume-Uni,Transport,103985.0,6,GBP,14.3
2001,GBR,Royaume-Uni,Recreation_Culture,75714.0,6,GBP,10.41
2001,GBR,Royaume-Uni,Food,59321.0,6,GBP,8.16
2001,GBR,Royaume-Uni,Restaurants_Hotels,72988.0,6,GBP,10.04
2002,GBR,Royaume-Uni,Other_Services,85751.0,6,GBP,11.41
2002,GBR,Royaume-Uni,Alcohol_Tobacco,32534.0,6,GBP,4.33
2002,GBR,Royaume-Uni,Health,12474.0,6,GBP,1.66
2002,GBR,Royaume-Uni,Communication,18113.0,6,GBP,2.41
2002,GBR,Royaume-Uni,Clothing_Footwear,38744.0,6,GBP,5.15
2002,GBR,Royaume-Uni,Education,7797.0,6,GBP,1.04
2002,GBR,Royaume-Uni,Household_Goods,41577.0,6,GBP,5.53
2002,GBR,Royaume-Uni,Housing_Utilities,191607.0,6,GBP,25.48
2002,GBR,Royaume-Uni,Transport,105657.0,6,GBP,14.05
2002,GBR,Royaume-Uni,Recreation_Culture,80367.0,6,GBP,10.69
2002,GBR,Royaume-Uni,Food,60577.0,6,GBP,8.06
2002,GBR,Royaume-Uni,Restaurants_Hotels,76723.0,6,GBP,10.2
2003,GBR,Royaume-Uni,Other_Services,91718.0,6,GBP,11.66
2003,GBR,Royaume-Uni,Alcohol_Tobacco,33437.0,6,GBP,4.25
2003,GBR,Royaume-Uni,Health,12914.0,6,GBP,1.64
2003,GBR,Royaume-Uni,Clothing_Footwear,41071.0,6,GBP,5.22
2003,GBR,Royaume-Uni,Communication,19219.0,6,GBP,2.44
2003,GBR,Royaume-Uni,Education,8079.0,6,GBP,1.03
2003,GBR,Royaume-Uni,Household_Goods,42075.0,6,GBP,5.35
2003,GBR,Royaume-Uni,Housing_Utilities,197749.0,6,GBP,25.15
2003,GBR,Royaume-Uni,Transport,109561.0,6,GBP,13.93
2003,GBR,Royaume-Uni,Recreation_Culture,84606.0,6,GBP,10.76
2003,GBR,Royaume-Uni,Food,64074.0,6,GBP,8.15
2003,GBR,Royaume-Uni,Restaurants_Hotels,81266.0,6,GBP,10.34
2004,GBR,Royaume-Uni,Other_Services,102540.0,6,GBP,12.44
2004,GBR,Royaume-Uni,Alcohol_Tobacco,32670.0,6,GBP,3.96
2004,GBR,Royaume-Uni,Health,12879.0,6,GBP,1.56
2004,GBR,Royaume-Uni,Communication,21339.0,6,GBP,2.59
2004,GBR,Royaume-Uni,Clothing_Footwear,41976.0,6,GBP,5.09
2004,GBR,Royaume-Uni,Education,8681.0,6,GBP,1.05
2004,GBR,Royaume-Uni,Household_Goods,42359.0,6,GBP,5.14
2004,GBR,Royaume-Uni,Housing_Utilities,207153.0,6,GBP,25.13
2004,GBR,Royaume-Uni,Transport,113719.0,6,GBP,13.79
2004,GBR,Royaume-Uni,Recreation_Culture,88359.0,6,GBP,10.72
2004,GBR,Royaume-Uni,Food,66195.0,6,GBP,8.03
2004,GBR,Royaume-Uni,Restaurants_Hotels,85416.0,6,GBP,10.36
2005,GBR,Royaume-Uni,Restaurants_Hotels,88820.0,6,GBP,10.31
2005,GBR,Royaume-Uni,Transport,121018.0,6,GBP,14.04
2005,GBR,Royaume-Uni,Recreation_Culture,90081.0,6,GBP,10.45
2005,GBR,Royaume-Uni,Food,67822.0,6,GBP,7.87
2005,GBR,Royaume-Uni,Household_Goods,43497.0,6,GBP,5.05
2005,GBR,Royaume-Uni,Housing_Utilities,218365.0,6,GBP,25.33
2005,GBR,Royaume-Uni,Education,9112.0,6,GBP,1.06
2005,GBR,Royaume-Uni,Clothing_Footwear,43268.0,6,GBP,5.02
2005,GBR,Royaume-Uni,Communication,21856.0,6,GBP,2.54
2005,GBR,Royaume-Uni,Alcohol_Tobacco,33592.0,6,GBP,3.9
2005,GBR,Royaume-Uni,Health,13051.0,6,GBP,1.51
2005,GBR,Royaume-Uni,Other_Services,111766.0,6,GBP,12.97
2006,GBR,Royaume-Uni,Restaurants_Hotels,91227.0,6,GBP,10.19
2006,GBR,Royaume-Uni,Transport,124001.0,6,GBP,13.85
2006,GBR,Royaume-Uni,Recreation_Culture,93765.0,6,GBP,10.47
2006,GBR,Royaume-Uni,Food,70234.0,6,GBP,7.84
2006,GBR,Royaume-Uni,Household_Goods,45121.0,6,GBP,5.04
2006,GBR,Royaume-Uni,Housing_Utilities,231730.0,6,GBP,25.88
2006,GBR,Royaume-Uni,Education,9984.0,6,GBP,1.12
2006,GBR,Royaume-Uni,Communication,22432.0,6,GBP,2.51
2006,GBR,Royaume-Uni,Clothing_Footwear,45108.0,6,GBP,5.04
2006,GBR,Royaume-Uni,Alcohol_Tobacco,35103.0,6,GBP,3.92
2006,GBR,Royaume-Uni,Health,11360.0,6,GBP,1.27
2006,GBR,Royaume-Uni,Other_Services,115961.0,6,GBP,12.95
2007,GBR,Royaume-Uni,Restaurants_Hotels,94753.0,6,GBP,10.09
2007,GBR,Royaume-Uni,Transport,132340.0,6,GBP,14.09
2007,GBR,Royaume-Uni,Recreation_Culture,96568.0,6,GBP,10.28
2007,GBR,Royaume-Uni,Food,73367.0,6,GBP,7.81
2007,GBR,Royaume-Uni,Household_Goods,47115.0,6,GBP,5.02
2007,GBR,Royaume-Uni,Housing_Utilities,241123.0,6,GBP,25.67
2007,GBR,Royaume-Uni,Education,11527.0,6,GBP,1.23
2007,GBR,Royaume-Uni,Clothing_Footwear,46219.0,6,GBP,4.92
2007,GBR,Royaume-Uni,Communication,22725.0,6,GBP,2.42
2007,GBR,Royaume-Uni,Health,15758.0,6,GBP,1.68
2007,GBR,Royaume-Uni,Alcohol_Tobacco,33917.0,6,GBP,3.61
2007,GBR,Royaume-Uni,Other_Services,123437.0,6,GBP,13.14
2008,GBR,Royaume-Uni,Restaurants_Hotels,95885.0,6,GBP,9.92
2008,GBR,Royaume-Uni,Transport,136070.0,6,GBP,14.08
2008,GBR,Royaume-Uni,Recreation_Culture,97963.0,6,GBP,10.14
2008,GBR,Royaume-Uni,Food,77885.0,6,GBP,8.06
2008,GBR,Royaume-Uni,Household_Goods,44904.0,6,GBP,4.65
2008,GBR,Royaume-Uni,Housing_Utilities,254765.0,6,GBP,26.37
2008,GBR,Royaume-Uni,Education,12322.0,6,GBP,1.28
2008,GBR,Royaume-Uni,Communication,22746.0,6,GBP,2.35
2008,GBR,Royaume-Uni,Clothing_Footwear,48017.0,6,GBP,4.97
2008,GBR,Royaume-Uni,Alcohol_Tobacco,35307.0,6,GBP,3.65
2008,GBR,Royaume-Uni,Health,15666.0,6,GBP,1.62
2008,GBR,Royaume-Uni,Other_Services,125303.0,6,GBP,12.97
2009,GBR,Royaume-Uni,Other_Services,112434.0,6,GBP,11.93
2009,GBR,Royaume-Uni,Alcohol_Tobacco,37995.0,6,GBP,4.03
2009,GBR,Royaume-Uni,Health,15461.0,6,GBP,1.64
2009,GBR,Royaume-Uni,Clothing_Footwear,48357.0,6,GBP,5.13
2009,GBR,Royaume-Uni,Communication,22002.0,6,GBP,2.33
2009,GBR,Royaume-Uni,Education,13670.0,6,GBP,1.45
2009,GBR,Royaume-Uni,Housing_Utilities,258953.0,6,GBP,27.48
2009,GBR,Royaume-Uni,Household_Goods,43049.0,6,GBP,4.57
2009,GBR,Royaume-Uni,Restaurants_Hotels,90493.0,6,GBP,9.6
2009,GBR,Royaume-Uni,Transport,127944.0,6,GBP,13.58
2009,GBR,Royaume-Uni,Recreation_Culture,95214.0,6,GBP,10.1
2009,GBR,Royaume-Uni,Food,80070.0,6,GBP,8.5
2010,GBR,Royaume-Uni,Other_Services,111746.0,6,GBP,11.45
2010,GBR,Royaume-Uni,Alcohol_Tobacco,37317.0,6,GBP,3.82
2010,GBR,Royaume-Uni,Health,16648.0,6,GBP,1.71
2010,GBR,Royaume-Uni,Communication,23463.0,6,GBP,2.4
2010,GBR,Royaume-Uni,Clothing_Footwear,49509.0,6,GBP,5.07
2010,GBR,Royaume-Uni,Education,14575.0,6,GBP,1.49
2010,GBR,Royaume-Uni,Housing_Utilities,265760.0,6,GBP,27.22
2010,GBR,Royaume-Uni,Household_Goods,45750.0,6,GBP,4.69
2010,GBR,Royaume-Uni,Restaurants_Hotels,94553.0,6,GBP,9.68
2010,GBR,Royaume-Uni,Transport,135908.0,6,GBP,13.92
2010,GBR,Royaume-Uni,Recreation_Culture,98159.0,6,GBP,10.05
2010,GBR,Royaume-Uni,Food,81424.0,6,GBP,8.34
2011,GBR,Royaume-Uni,Other_Services,113307.0,6,GBP,11.21
2011,GBR,Royaume-Uni,Alcohol_Tobacco,41683.0,6,GBP,4.12
2011,GBR,Royaume-Uni,Health,17542.0,6,GBP,1.74
2011,GBR,Royaume-Uni,Clothing_Footwear,51892.0,6,GBP,5.13
2011,GBR,Royaume-Uni,Communication,24600.0,6,GBP,2.43
2011,GBR,Royaume-Uni,Education,15509.0,6,GBP,1.53
2011,GBR,Royaume-Uni,Housing_Utilities,270699.0,6,GBP,26.78
2011,GBR,Royaume-Uni,Household_Goods,46213.0,6,GBP,4.57
2011,GBR,Royaume-Uni,Transport,143421.0,6,GBP,14.19
2011,GBR,Royaume-Uni,Recreation_Culture,99838.0,6,GBP,9.88
2011,GBR,Royaume-Uni,Food,87431.0,6,GBP,8.65
2011,GBR,Royaume-Uni,Restaurants_Hotels,100088.0,6,GBP,9.9
2012,GBR,Royaume-Uni,Other_Services,116823.0,6,GBP,11.13
2012,GBR,Royaume-Uni,Alcohol_Tobacco,41417.0,6,GBP,3.94
2012,GBR,Royaume-Uni,Health,19583.0,6,GBP,1.87
2012,GBR,Royaume-Uni,Communication,25767.0,6,GBP,2.45
2012,GBR,Royaume-Uni,Clothing_Footwear,53624.0,6,GBP,5.11
2012,GBR,Royaume-Uni,Education,16920.0,6,GBP,1.61
2012,GBR,Royaume-Uni,Household_Goods,47129.0,6,GBP,4.49
2012,GBR,Royaume-Uni,Housing_Utilities,286319.0,6,GBP,27.27
2012,GBR,Royaume-Uni,Restaurants_Hotels,104969.0,6,GBP,10.0
2012,GBR,Royaume-Uni,Transport,147664.0,6,GBP,14.06
2012,GBR,Royaume-Uni,Recreation_Culture,98841.0,6,GBP,9.41
2012,GBR,Royaume-Uni,Food,89867.0,6,GBP,8.56
2013,GBR,Royaume-Uni,Other_Services,121785.0,6,GBP,11.08
2013,GBR,Royaume-Uni,Health,23739.0,6,GBP,2.16
2013,GBR,Royaume-Uni,Alcohol_Tobacco,42660.0,6,GBP,3.88
2013,GBR,Royaume-Uni,Clothing_Footwear,57973.0,6,GBP,5.27
2013,GBR,Royaume-Uni,Communication,25546.0,6,GBP,2.32
2013,GBR,Royaume-Uni,Education,19011.0,6,GBP,1.73
2013,GBR,Royaume-Uni,Household_Goods,48101.0,6,GBP,4.37
2013,GBR,Royaume-Uni,Housing_Utilities,299288.0,6,GBP,27.22
2013,GBR,Royaume-Uni,Restaurants_Hotels,110703.0,6,GBP,10.07
2013,GBR,Royaume-Uni,Transport,156437.0,6,GBP,14.23
2013,GBR,Royaume-Uni,Recreation_Culture,103876.0,6,GBP,9.45
2013,GBR,Royaume-Uni,Food,93003.0,6,GBP,8.46
2014,GBR,Royaume-Uni,Other_Services,139766.0,6,GBP,12.19
2014,GBR,Royaume-Uni,Health,24420.0,6,GBP,2.13
2014,GBR,Royaume-Uni,Alcohol_Tobacco,41351.0,6,GBP,3.61
2014,GBR,Royaume-Uni,Restaurants_Hotels,116186.0,6,GBP,10.14
2014,GBR,Royaume-Uni,Transport,162159.0,6,GBP,14.15
2014,GBR,Royaume-Uni,Recreation_Culture,107783.0,6,GBP,9.4
2014,GBR,Royaume-Uni,Food,94365.0,6,GBP,8.23
2014,GBR,Royaume-Uni,Communication,24549.0,6,GBP,2.14
2014,GBR,Royaume-Uni,Clothing_Footwear,58704.0,6,GBP,5.12
2014,GBR,Royaume-Uni,Education,21540.0,6,GBP,1.88
2014,GBR,Royaume-Uni,Household_Goods,50509.0,6,GBP,4.41
2014,GBR,Royaume-Uni,Housing_Utilities,307015.0,6,GBP,26.79
2015,GBR,Royaume-Uni,Other_Services,139743.0,6,GBP,11.88
2015,GBR,Royaume-Uni,Health,25116.0,6,GBP,2.14
2015,GBR,Royaume-Uni,Alcohol_Tobacco,39738.0,6,GBP,3.38
2015,GBR,Royaume-Uni,Restaurants_Hotels,121490.0,6,GBP,10.33
2015,GBR,Royaume-Uni,Transport,163708.0,6,GBP,13.92
2015,GBR,Royaume-Uni,Food,92445.0,6,GBP,7.86
2015,GBR,Royaume-Uni,Recreation_Culture,111860.0,6,GBP,9.51
2015,GBR,Royaume-Uni,Clothing_Footwear,61767.0,6,GBP,5.25
2015,GBR,Royaume-Uni,Communication,25131.0,6,GBP,2.14
2015,GBR,Royaume-Uni,Education,24016.0,6,GBP,2.04
2015,GBR,Royaume-Uni,Household_Goods,54332.0,6,GBP,4.62
2015,GBR,Royaume-Uni,Housing_Utilities,317131.0,6,GBP,26.97
2016,GBR,Royaume-Uni,Other_Services,149921.0,6,GBP,12.17
2016,GBR,Royaume-Uni,Health,26520.0,6,GBP,2.15
2016,GBR,Royaume-Uni,Alcohol_Tobacco,39322.0,6,GBP,3.19
2016,GBR,Royaume-Uni,Restaurants_Hotels,128140.0,6,GBP,10.4
2016,GBR,Royaume-Uni,Transport,170416.0,6,GBP,13.84
2016,GBR,Royaume-Uni,Recreation_Culture,113714.0,6,GBP,9.23
2016,GBR,Royaume-Uni,Food,98106.0,6,GBP,7.97
2016,GBR,Royaume-Uni,Communication,28824.0,6,GBP,2.34
2016,GBR,Royaume-Uni,Clothing_Footwear,64524.0,6,GBP,5.24
2016,GBR,Royaume-Uni,Education,25907.0,6,GBP,2.1
2016,GBR,Royaume-Uni,Household_Goods,56328.0,6,GBP,4.57
2016,GBR,Royaume-Uni,Housing_Utilities,331769.0,6,GBP,26.94
2017,GBR,Royaume-Uni,Other_Services,153129.0,6,GBP,11.97
2017,GBR,Royaume-Uni,Health,27303.0,6,GBP,2.13
2017,GBR,Royaume-Uni,Alcohol_Tobacco,42314.0,6,GBP,3.31
2017,GBR,Royaume-Uni,Restaurants_Hotels,136330.0,6,GBP,10.66
2017,GBR,Royaume-Uni,Transport,176246.0,6,GBP,13.78
2017,GBR,Royaume-Uni,Recreation_Culture,123102.0,6,GBP,9.63
2017,GBR,Royaume-Uni,Food,103448.0,6,GBP,8.09
2017,GBR,Royaume-Uni,Clothing_Footwear,65259.0,6,GBP,5.1
2017,GBR,Royaume-Uni,Communication,29160.0,6,GBP,2.28
2017,GBR,Royaume-Uni,Education,27162.0,6,GBP,2.12
2017,GBR,Royaume-Uni,Household_Goods,61229.0,6,GBP,4.79
2017,GBR,Royaume-Uni,Housing_Utilities,334007.0,6,GBP,26.12
2018,GBR,Royaume-Uni,Other_Services,158479.0,6,GBP,11.97
2018,GBR,Royaume-Uni,Health,27924.0,6,GBP,2.11
2018,GBR,Royaume-Uni,Alcohol_Tobacco,44009.0,6,GBP,3.32
2018,GBR,Royaume-Uni,Restaurants_Hotels,140179.0,6,GBP,10.59
2018,GBR,Royaume-Uni,Transport,187579.0,6,GBP,14.17
2018,GBR,Royaume-Uni,Recreation_Culture,125820.0,6,GBP,9.5
2018,GBR,Royaume-Uni,Food,107488.0,6,GBP,8.12
2018,GBR,Royaume-Uni,Household_Goods,64297.0,6,GBP,4.86
2018,GBR,Royaume-Uni,Housing_Utilities,344123.0,6,GBP,25.99
2018,GBR,Royaume-Uni,Education,28521.0,6,GBP,2.15
2018,GBR,Royaume-Uni,Communication,28433.0,6,GBP,2.15
2018,GBR,Royaume-Uni,Clothing_Footwear,66850.0,6,GBP,5.05
2019,GBR,Royaume-Uni,Other_Services,162025.0,6,GBP,11.95
2019,GBR,Royaume-Uni,Health,28698.0,6,GBP,2.12
2019,GBR,Royaume-Uni,Alcohol_Tobacco,43120.0,6,GBP,3.18
2019,GBR,Royaume-Uni,Restaurants_Hotels,144019.0,6,GBP,10.62
2019,GBR,Royaume-Uni,Transport,192822.0,6,GBP,14.22
2019,GBR,Royaume-Uni,Recreation_Culture,133815.0,6,GBP,9.87
2019,GBR,Royaume-Uni,Food,109531.0,6,GBP,8.08
2019,GBR,Royaume-Uni,Household_Goods,66219.0,6,GBP,4.88
2019,GBR,Royaume-Uni,Housing_Utilities,349492.0,6,GBP,25.77
2019,GBR,Royaume-Uni,Education,29247.0,6,GBP,2.16
2019,GBR,Royaume-Uni,Clothing_Footwear,69788.0,6,GBP,5.15
2019,GBR,Royaume-Uni,Communication,28242.0,6,GBP,2.08
2020,GBR,Royaume-Uni,Other_Services,143883.0,6,GBP,11.98
2020,GBR,Royaume-Uni,Health,22269.0,6,GBP,1.85
2020,GBR,Royaume-Uni,Alcohol_Tobacco,49311.0,6,GBP,4.11
2020,GBR,Royaume-Uni,Restaurants_Hotels,87994.0,6,GBP,7.33
2020,GBR,Royaume-Uni,Transport,123080.0,6,GBP,10.25
2020,GBR,Royaume-Uni,Recreation_Culture,117372.0,6,GBP,9.77
2020,GBR,Royaume-Uni,Food,115658.0,6,GBP,9.63
2020,GBR,Royaume-Uni,Household_Goods,68187.0,6,GBP,5.68
2020,GBR,Royaume-Uni,Housing_Utilities,355211.0,6,GBP,29.57
2020,GBR,Royaume-Uni,Education,30004.0,6,GBP,2.5
2020,GBR,Royaume-Uni,Communication,29565.0,6,GBP,2.46
2020,GBR,Royaume-Uni,Clothing_Footwear,55425.0,6,GBP,4.61
2021,GBR,Royaume-Uni,Other_Services,159962.0,6,GBP,12.07
2021,GBR,Royaume-Uni,Health,27338.0,6,GBP,2.06
2021,GBR,Royaume-Uni,Alcohol_Tobacco,49654.0,6,GBP,3.75
2021,GBR,Royaume-Uni,Restaurants_Hotels,122168.0,6,GBP,9.21
2021,GBR,Royaume-Uni,Transport,145908.0,6,GBP,11.01
2021,GBR,Royaume-Uni,Recreation_Culture,131914.0,6,GBP,9.95
2021,GBR,Royaume-Uni,Food,117207.0,6,GBP,8.84
2021,GBR,Royaume-Uni,Household_Goods,74991.0,6,GBP,5.66
2021,GBR,Royaume-Uni,Housing_Utilities,366725.0,6,GBP,27.66
2021,GBR,Royaume-Uni,Education,32435.0,6,GBP,2.45
2021,GBR,Royaume-Uni,Clothing_Footwear,62254.0,6,GBP,4.7
2021,GBR,Royaume-Uni,Communication,28877.0,6,GBP,2.18
2000,POL,Pologne,Transport,59780.3,6,PLN,12.47
2000,POL,Pologne,Health,16955.6,6,PLN,3.54
2000,POL,Pologne,Communication,12890.2,6,PLN,2.69
2000,POL,Pologne,Clothing_Footwear,25335.2,6,PLN,5.29
2000,POL,Pologne,Education,6008.6,6,PLN,1.25
2000,POL,Pologne,Restaurants_Hotels,13956.3,6,PLN,2.91
2000,POL,Pologne,Recreation_Culture,32779.8,6,PLN,6.84
2000,POL,Pologne,Household_Goods,20777.1,6,PLN,4.33
2000,POL,Pologne,Food,113017.5,6,PLN,23.58
2000,POL,Pologne,Other_Services,47584.9,6,PLN,9.93
2000,POL,Pologne,Housing_Utilities,91987.9,6,PLN,19.19
2000,POL,Pologne,Alcohol_Tobacco,38250.0,6,PLN,7.98
2001,POL,Pologne,Transport,59343.1,6,PLN,11.74
2001,POL,Pologne,Health,18768.4,6,PLN,3.71
2001,POL,Pologne,Education,6875.1,6,PLN,1.36
2001,POL,Pologne,Restaurants_Hotels,14315.3,6,PLN,2.83
2001,POL,Pologne,Recreation_Culture,29860.1,6,PLN,5.91
2001,POL,Pologne,Clothing_Footwear,25520.0,6,PLN,5.05
2001,POL,Pologne,Communication,14650.2,6,PLN,2.9
2001,POL,Pologne,Household_Goods,21499.8,6,PLN,4.25
2001,POL,Pologne,Food,120452.5,6,PLN,23.83
2001,POL,Pologne,Other_Services,49625.5,6,PLN,9.82
2001,POL,Pologne,Housing_Utilities,105186.7,6,PLN,20.81
2001,POL,Pologne,Alcohol_Tobacco,39288.1,6,PLN,7.77
2002,POL,Pologne,Transport,63103.1,6,PLN,11.72
2002,POL,Pologne,Health,20771.4,6,PLN,3.86
2002,POL,Pologne,Communication,15946.8,6,PLN,2.96
2002,POL,Pologne,Clothing_Footwear,26388.0,6,PLN,4.9
2002,POL,Pologne,Education,7651.1,6,PLN,1.42
2002,POL,Pologne,Restaurants_Hotels,14967.5,6,PLN,2.78
2002,POL,Pologne,Recreation_Culture,30815.2,6,PLN,5.72
2002,POL,Pologne,Household_Goods,23602.4,6,PLN,4.38
2002,POL,Pologne,Food,122254.1,6,PLN,22.7
2002,POL,Pologne,Other_Services,57105.5,6,PLN,10.6
2002,POL,Pologne,Housing_Utilities,115069.0,6,PLN,21.36
2002,POL,Pologne,Alcohol_Tobacco,40916.1,6,PLN,7.6
2003,POL,Pologne,Transport,65119.9,6,PLN,11.87
2003,POL,Pologne,Health,21474.1,6,PLN,3.91
2003,POL,Pologne,Education,7912.1,6,PLN,1.44
2003,POL,Pologne,Restaurants_Hotels,15202.6,6,PLN,2.77
2003,POL,Pologne,Recreation_Culture,33552.3,6,PLN,6.11
2003,POL,Pologne,Clothing_Footwear,26680.9,6,PLN,4.86
2003,POL,Pologne,Communication,16894.9,6,PLN,3.08
2003,POL,Pologne,Household_Goods,23658.4,6,PLN,4.31
2003,POL,Pologne,Food,121700.9,6,PLN,22.18
2003,POL,Pologne,Other_Services,57188.5,6,PLN,10.42
2003,POL,Pologne,Housing_Utilities,118761.9,6,PLN,21.64
2003,POL,Pologne,Alcohol_Tobacco,40584.3,6,PLN,7.4
2004,POL,Pologne,Transport,73512.0,6,PLN,12.22
2004,POL,Pologne,Health,25456.4,6,PLN,4.23
2004,POL,Pologne,Communication,19232.3,6,PLN,3.2
2004,POL,Pologne,Clothing_Footwear,29484.0,6,PLN,4.9
