STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,CHAPTER,Chapitre,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,ADJUSTMENT,Ajustement,COUNTERPART_AREA,Zone de contrepartie,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,CONSOLIDATION,Statut de consolidation,ACCOUNTING_ENTRY,Ecriture comptable,TRANSACTION,Transaction,INSTR_ASSET,Instruments et actifs,MATURITY,Échéance initiale et résiduelle,PRODUCT,Produit,PENSION_FUNDTYPE,Type de fond de pension,CURRENCY_DENOM,Monnaie de libellé,VALUATION,Evaluation,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,PRT,Portugal,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,51.8871999754965,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,SVK,République slovaque,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,41.0478328938779,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,SVN,Slovénie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,50.7234261294016,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,ESP,Espagne,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,45.844988372039,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,SWE,Suède,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,50.8522844060308,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,CHE,Suisse,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,32.3632983427302,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,TUR,Türkiye,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,35.3098047953893,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,GBR,Royaume-Uni,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,47.1311807673908,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,USA,États-Unis,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2010,,43.0106057018782,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,AUS,Australie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,36.9843608980613,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,AUT,Autriche,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,51.3407168128474,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,BEL,Belgique,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,55.0272557765718,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,CAN,Canada,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,42.3835004732075,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,CHL,Chili,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,23.1116277465486,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,COL,Colombie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,37.8559439633099,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,CRI,Costa Rica,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,38.8695782597609,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,CZE,Tchéquie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,42.8393142963186,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,DNK,Danemark,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,56.2901535979994,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,EST,Estonie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,37.621872653613,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,FIN,Finlande,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,53.832182337912,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,FRA,France,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,57.0137770377919,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,DEU,Allemagne,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,45.28954352345,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,GRC,Grèce,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,55.0750736920232,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,HUN,Hongrie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,49.140041361687,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,ISL,Islande,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,50.0029364373457,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,IRL,Irlande,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,46.8539196010833,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,ISR,Israël,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,40.0528406899834,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,ITA,Italie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,49.0266400428343,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,JPN,Japon,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,40.2283732057705,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,KOR,Corée,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,29.1334466768597,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,LVA,Lettonie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,43.8177332944156,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,LTU,Lituanie,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,40.0715407367922,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,LUX,Luxembourg,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,41.4985822633997,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,MEX,Mexique,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,27.6539981876219,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapitre 6: Administrations publiques,I,A,Annuelle,NLD,Pays-Bas,OTES13,Dépenses des administrations publiques,_T,Total,PT_B1GQ,Pourcentage du PIB,NAAG_VI,Part VI: General Government,2011,,47.7758824901336,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,Non applicable,S13,Administrations publiques,_Z,Non applicable,P,Partiellement consolidé ou agrégat contenant à la fois des éléments consolidés et non consolidés,D,Dépenses,OTE,Total des dépenses des administrations publiques,_Z,Non applicable,,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,_Z,N'est pas applicable
