STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,HOUSEHOLD_TYPE,Type de ménage,INCOME_PRINCIPAL,Revenus du principal,INCOME_SPOUSE,Revenus du conjoint,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,DECIMALS,Décimales,UNIT_MULT,Multiplicateur d'unité,OBS_STATUS,Statut d'observation,CIVIL_STATUS,État civil
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2013,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2014,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2015,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2016,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2017,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2018,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2019,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2021,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2022,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2023,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,ESP,Espagne,HFTA,Abattements fiscaux liés à la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2024,,2150,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,USA,États-Unis,CTHF,Allocations versées en relation avec la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,4000,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,USA,États-Unis,CTHF,Allocations versées en relation avec la situation familiale,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2021,,4200,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2000,,28273.016072,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2001,,31727.678305,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2002,,33203.623725,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2003,,34458.244283,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2004,,38338.062368,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2005,,38531.514833,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2006,,39545.857925,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2007,,42322.826308,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2008,,44955.333846,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2009,,48547.091493,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2010,,50587.5606,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2011,,52451.97945,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2012,,54254.69455,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2013,,56469.1181,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2014,,57392.74335,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2015,,58121.206,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2016,,58901.9972,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2017,,58807.6028,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2018,,59713.640086,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2019,,61625.0388,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,63742.1084,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2021,,66369.9096,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2022,,66608.678,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2023,,67158.267412,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUS,Australie,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2024,,72451.1949,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2000,,19514.776951,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2001,,19666.043746,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2002,,19945.811547,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2003,,20647.834114,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2004,,21139.853996,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2005,,21866.334763,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2006,,22273.493817,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2007,,22668.634759,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2008,,23043.745515,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2009,,24371.86981,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2010,,24622.390189,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2011,,24990.982949,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2012,,25369.673924,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2013,,25828.93786,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2014,,26221.706138,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2015,,26697.904179,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2016,,28267.072919,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2017,,28620.335398,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2018,,29099.074234,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2019,,32292.927187,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,AUT,Autriche,THP,Rémunération nette,XDC,Monnaie nationale,S_C2,"Single person, 2 children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,33624.966122,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
