STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,88805.5,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,33609.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,62033.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,10113.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,40097.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,76220.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,160950.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,1322036.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,166401.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,69664.9,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2020,,253001.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,95213.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP06,Santé,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,101170.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP04,"Logement, eau, gaz, électricité et autres combustibles",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,308360.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,1482808.4,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,196455.5,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,173387.9,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,11419.4,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,52544.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,88745.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,69699.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,34877.7,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,74716.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2021,,276218.7,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP04,"Logement, eau, gaz, électricité et autres combustibles",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,363001,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP06,Santé,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,116164.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP02,"Boissons alcoolisées, tabac et stupéfiants",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,108440,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,230147.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,1776720.8,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,235926.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,101602.8,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,69808.4,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,13039.8,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,87703.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP08,Communications,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,33832.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,328159.4,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2022,,88896.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP01,Produits alimentaires et boissons non alcoolisées,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,362413.1,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP05,"Meubles, articles de ménage et entretien courant du foyer",XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,91943.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,_T,Total,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,1932637.7,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP07,Transports,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,250238.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP12,Biens et services divers,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,252609.2,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP10,Enseignement,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,13620.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP11,Restaurants et hôtels,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,81608.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP09,Loisirs et culture,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,118472.6,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),Dépenses annuelles de consommation finale des ménages (COICOP),I,A,Annuelle,POL,Pologne,S14,Ménages,S1,Economie totale,P31DC,Dépense de consommation finale des résidents et non-résidents sur le territoire économique,_Z,Non applicable,_Z,Non applicable,CP03,Articles d'habillement et chaussures,XDC,Monnaie nationale,V,Prix courants,N,Données non transformées,T0117,Tableau 0117 - Dépenses de consommation finale des ménages par durabilité,2023,,87358.3,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,6,Millions,PLN,Zloty
