STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,TERRITORIAL_LEVEL,Niveau territorial,REF_AREA,Zone de référence,TERRITORIAL_TYPE,Typologie territoriale,MEASURE,Mesure,AGE,Âge,SEX,Sexe,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,COUNTRY,Pays,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CYP,Chypre,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,33701,,CYP,Chypre,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,JPN,Japon,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,61972000,,JPN,Japon,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MLT,Malte,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,18917,,MLT,Malte,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,146721,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,KOR,Corée,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,1223392,,KOR,Corée,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,5289898,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BEL,Belgique,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,4993718,,BEL,Belgique,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHL,Chili,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,445755,,CHL,Chili,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CYP,Chypre,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,82064,,CYP,Chypre,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PRT,Portugal,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,670724,,PRT,Portugal,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FRA,France,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,2081706,,FRA,France,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,KOR,Corée,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,5272203,,KOR,Corée,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ISR,Israël,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,274600,,ISR,Israël,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,POL,Pologne,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,4029002,,POL,Pologne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BGR,Bulgarie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,559970,,BGR,Bulgarie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,KOR,Corée,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,2062556,,KOR,Corée,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MKD,Macédoine du Nord,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,86219,,MKD,Macédoine du Nord,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,COL,Colombie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,6292012,,COL,Colombie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SWE,Suède,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,4375619,,SWE,Suède,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LUX,Luxembourg,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,41456,,LUX,Luxembourg,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PER,Pérou,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,1344876,,PER,Pérou,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHE,Suisse,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,641065,,CHE,Suisse,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DEU,Allemagne,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,6661732,,DEU,Allemagne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BGR,Bulgarie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,687667,,BGR,Bulgarie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NZL,Nouvelle-Zélande,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,1884900,,NZL,Nouvelle-Zélande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,496471,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BEL,Belgique,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,317086,,BEL,Belgique,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FRA,France,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,3806894,,FRA,France,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ITA,Italie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,4159520,,ITA,Italie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CYP,Chypre,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,28017,,CYP,Chypre,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MEX,Mexique,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,2384234,,MEX,Mexique,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FIN,Finlande,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,287637,,FIN,Finlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SRB,Serbie,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,3676295,,SRB,Serbie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ISL,Islande,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,11283,,ISL,Islande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,AUS,Australie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,661460,,AUS,Australie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LVA,Lettonie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,228909,,LVA,Lettonie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ESP,Espagne,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,3121545,,ESP,Espagne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVN,Slovénie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,97417,,SVN,Slovénie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,328124,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,EST,Estonie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,65990,,EST,Estonie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PRT,Portugal,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,4912169,,PRT,Portugal,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PER,Pérou,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,12842387,,PER,Pérou,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ISR,Israël,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,901500,,ISR,Israël,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,RUS,Russie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,6074966,,RUS,Russie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUR,Türkiye,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,3457918,,TUR,Türkiye,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHL,Chili,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,2176734,,CHL,Chili,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,363667,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,COL,Colombie,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,18959791,,COL,Colombie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVN,Slovénie,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,963217,,SVN,Slovénie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MLT,Malte,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,14917,,MLT,Malte,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FRA,France,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,5899821,,FRA,France,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,POL,Pologne,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,1704650,,POL,Pologne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,EST,Estonie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,133517,,EST,Estonie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PRT,Portugal,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,365048,,PRT,Portugal,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FIN,Finlande,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,485325,,FIN,Finlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,AUS,Australie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,2014360,,AUS,Australie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MKD,Macédoine du Nord,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,239529,,MKD,Macédoine du Nord,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LTU,Lituanie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,163804,,LTU,Lituanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHE,Suisse,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,210551,,CHE,Suisse,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BGR,Bulgarie,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,4014071,,BGR,Bulgarie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,AUT,Autriche,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,457616,,AUT,Autriche,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ITA,Italie,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,27563748,,ITA,Italie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SWE,Suède,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,258383,,SWE,Suède,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FIN,Finlande,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,2516075,,FIN,Finlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LTU,Lituanie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,130080,,LTU,Lituanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NOR,Norvège,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,2199559,,NOR,Norvège,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GBR,Royaume-Uni,_Z,N'est pas applicable,POP,Population,_T,Total,M,Sexe masculin,PS,Personnes,1999,,28578200,,GBR,Royaume-Uni,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,IRL,Irlande,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,427362,,IRL,Irlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NLD,Pays-Bas,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,472485,,NLD,Pays-Bas,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SRB,Serbie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,652954,,SRB,Serbie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,USA,États-Unis,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,M,Sexe masculin,PS,Personnes,1999,,30701349,,USA,États-Unis,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DEU,Allemagne,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,2363309,,DEU,Allemagne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVK,République slovaque,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,M,Sexe masculin,PS,Personnes,1999,,232625,,SVK,République slovaque,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,AUS,Australie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,M,Sexe masculin,PS,Personnes,1999,,1019871,,AUS,Australie,A,Valeur normale,0,Units,0,Zero
