STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2013,,5786851,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2014,,6042331,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2015,,6344103,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2016,,6573374,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2017,,6773447,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2018,,7040797,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2019,,7368468,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2020,,7752143,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2021,,8099343,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2022,,8348398,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1990,,9003365,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1991,,9058984,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1992,,9102309,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1993,,9136671,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1994,,9154184,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1995,,9195857,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1996,,9223223,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1997,,9243550,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1998,,9270018,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1999,,9277504,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2000,,9307797,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2001,,9372838,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2002,,9429824,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2003,,9489469,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2004,,9549593,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2005,,9614948,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2006,,9654253,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2007,,9742975,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2008,,9893628,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2009,,10071808,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2010,,10262727,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2011,,10458186,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1990,,7138990,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1991,,7387306,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1992,,7653232,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1993,,7925120,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1994,,8192286,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1995,,8448680,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1996,,8699592,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1997,,8948169,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1998,,9197941,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1999,,9454977,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2000,,10086395,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2001,,10457894,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2002,,10845963,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2003,,11234659,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2004,,11619332,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2005,,11995951,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2006,,12375892,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2007,,12766683,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2008,,13211766,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2009,,13722868,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2010,,14271184,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2011,,14761255,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2012,,15294976,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2013,,15868048,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2014,,16474896,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2015,,17112122,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2016,,17782556,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2017,,18487830,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2018,,19227832,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2019,,20003165,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2020,,20813349,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2021,,21658060,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2022,,22536609,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1990,,1148618,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1991,,1174577,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1992,,1198317,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1993,,1221141,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1994,,1242757,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1995,,1262090,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1996,,1275827,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1997,,1286648,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1998,,1299620,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1999,,1314955,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2000,,1327988,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2001,,1334124,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2010,,1354457,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2014,,1428998,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2016,,1466951,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2017,,1477012,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2020,,1504067,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2001,,701299,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2002,,716419,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2003,,729013,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2004,,739301,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2005,,750406,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2006,,758738,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2007,,765568,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2008,,769239,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2009,,769314,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2010,,765185,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2011,,759637,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2021,,867227,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1990,,63089,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1991,,65126,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1992,,67266,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,1993,,69068,,A,Valeur normale,0,Units,0,Zero
