Year,REF_AREA,Country,Age,Sex,Unit_measure,Unit_mult,Value_population
2020,SVN,Slovénie,65+,Total,PS,0,424004.0
2020,ITA,Italie,20-64,Total,PS,0,35183788.0
2020,GRC,Grèce,65+,Total,PS,0,2386200.0
2020,BEL,Belgique,20-64,Total,PS,0,6739242.0
2020,CHE,Suisse,20-64,Total,PS,0,5283035.0
2020,SVN,Slovénie,20-64,Total,PS,0,1262326.0
2020,LVA,Lettonie,65+,Total,PS,0,391413.0
2020,NLD,Pays-Bas,65+,Total,PS,0,3392555.0
2020,DNK,Danemark,20-64,Total,PS,0,3370372.0
2020,DNK,Danemark,65+,Total,PS,0,1155991.0
2020,CHE,Suisse,65+,Total,PS,0,1605800.0
2020,ITA,Italie,65+,Total,PS,0,13859090.0
2020,SWE,Suède,65+,Total,PS,0,2065367.0
2020,BEL,Belgique,65+,Total,PS,0,2204642.0
2020,ROU,Roumanie,20-64,Total,PS,0,11610122.0
2020,SVK,République slovaque,20-64,Total,PS,0,3426227.0
2020,ISL,Islande,65+,Total,PS,0,52473.0
2020,GRC,Grèce,20-64,Total,PS,0,6255141.0
2016,LVA,Lettonie,65+,Total,PS,0,386585.0
2016,NLD,Pays-Bas,65+,Total,PS,0,3085308.0
2016,DNK,Danemark,20-64,Total,PS,0,3321591.0
2016,DNK,Danemark,65+,Total,PS,0,1074422.0
2016,CHE,Suisse,65+,Total,PS,0,1495052.0
2016,SWE,Suède,65+,Total,PS,0,1947227.0
2016,BEL,Belgique,65+,Total,PS,0,2062902.0
2016,ROU,Roumanie,20-64,Total,PS,0,12174932.0
2016,SVK,République slovaque,20-64,Total,PS,0,3524304.0
2016,ISL,Islande,65+,Total,PS,0,46073.0
2016,GRC,Grèce,20-64,Total,PS,0,6399387.0
2022,NLD,Pays-Bas,65+,Total,PS,0,3525453.0
2022,DNK,Danemark,20-64,Total,PS,0,3388650.0
2022,DNK,Danemark,65+,Total,PS,0,1195216.0
2022,CHE,Suisse,65+,Total,PS,0,1661319.0
2022,ITA,Italie,65+,Total,PS,0,14051404.0
2022,SWE,Suède,65+,Total,PS,0,2118766.0
2022,BEL,Belgique,65+,Total,PS,0,2269482.0
2022,ROU,Roumanie,20-64,Total,PS,0,11207577.0
2022,SVK,République slovaque,20-64,Total,PS,0,3356233.0
2022,ISL,Islande,65+,Total,PS,0,56367.0
2022,GRC,Grèce,20-64,Total,PS,0,6125717.0
2002,DEU,Allemagne,65+,Total,PS,0,14065722.0
2002,FIN,Finlande,20-64,Total,PS,0,3146723.0
2002,SWE,Suède,20-64,Total,PS,0,5237728.0
2002,NOR,Norvège,20-64,Total,PS,0,2673742.0
2002,IRL,Irlande,65+,Total,PS,0,434454.0
2002,NLD,Pays-Bas,20-64,Total,PS,0,9965935.0
2002,POL,Pologne,65+,Total,PS,0,4810868.0
2002,ISL,Islande,20-64,Total,PS,0,166303.0
2016,POL,Pologne,65+,Total,PT_POP,0,15.96
2016,ROU,Roumanie,65+,Total,PT_POP,0,17.39
2016,SVN,Slovénie,65+,Total,PT_POP,0,18.41
2016,SVK,République slovaque,65+,Total,PT_POP,0,14.45
2016,BEL,Belgique,65+,Total,PT_POP,0,18.24
2016,CHE,Suisse,65+,Total,PT_POP,0,17.95
2016,NOR,Norvège,65+,Total,PT_POP,0,16.4
2022,ITA,Italie,65+,Total,PT_POP,0,23.8
2022,SVN,Slovénie,65+,Total,PT_POP,0,21.11
2022,SVK,République slovaque,65+,Total,PT_POP,0,17.39
2022,BEL,Belgique,65+,Total,PT_POP,0,19.53
2022,CHE,Suisse,65+,Total,PT_POP,0,19.01
2022,NOR,Norvège,65+,Total,PT_POP,0,18.24
2002,SWE,Suède,65+,Total,PT_POP,0,17.2
2002,HUN,Hongrie,65+,Total,PT_POP,0,15.25
2002,GRC,Grèce,65+,Total,PT_POP,0,17.48
2002,LTU,Lituanie,65+,Total,PT_POP,0,14.48
2020,SWE,Suède,65+,Total,PT_POP,0,20.0
2020,GRC,Grèce,65+,Total,PT_POP,0,22.26
2020,FIN,Finlande,65+,Total,PT_POP,0,22.28
2020,EST,Estonie,65+,Total,PT_POP,0,20.04
2020,AUT,Autriche,65+,Total,PT_POP,0,19.03
2020,DEU,Allemagne,65+,Total,PT_POP,0,21.75
2020,DNK,Danemark,65+,Total,PT_POP,0,19.85
2020,LVA,Lettonie,65+,Total,PT_POP,0,20.52
2020,NLD,Pays-Bas,65+,Total,PT_POP,0,19.49
2020,LUX,Luxembourg,65+,Total,PT_POP,0,14.5
2020,POL,Pologne,65+,Total,PT_POP,0,18.22
2020,ITA,Italie,65+,Total,PT_POP,0,23.24
2020,SVN,Slovénie,65+,Total,PT_POP,0,20.23
2020,SVK,République slovaque,65+,Total,PT_POP,0,16.58
2020,BEL,Belgique,65+,Total,PT_POP,0,19.13
2020,CHE,Suisse,65+,Total,PT_POP,0,18.66
2020,NOR,Norvège,65+,Total,PT_POP,0,17.55
2019,NOR,Norvège,65+,Total,PT_POP,0,17.24
2019,CHE,Suisse,65+,Total,PT_POP,0,18.46
2019,BEL,Belgique,65+,Total,PT_POP,0,18.9
2019,SVK,République slovaque,65+,Total,PT_POP,0,16.04
2019,SVN,Slovénie,65+,Total,PT_POP,0,19.85
2019,ROU,Roumanie,65+,Total,PT_POP,0,18.52
2019,POL,Pologne,65+,Total,PT_POP,0,17.66
2019,LUX,Luxembourg,65+,Total,PT_POP,0,14.39
2019,NLD,Pays-Bas,65+,Total,PT_POP,0,19.18
2019,LVA,Lettonie,65+,Total,PT_POP,0,20.26
2019,DNK,Danemark,65+,Total,PT_POP,0,19.57
2019,DEU,Allemagne,65+,Total,PT_POP,0,21.54
2019,AUT,Autriche,65+,Total,PT_POP,0,18.84
2019,EST,Estonie,65+,Total,PT_POP,0,19.76
2019,FIN,Finlande,65+,Total,PT_POP,0,21.83
2019,GRC,Grèce,65+,Total,PT_POP,0,22.04
2019,SWE,Suède,65+,Total,PT_POP,0,19.9
2016,BGR,Bulgarie,65+,Total,PT_POP,0,21.08
2019,BGR,Bulgarie,65+,Total,PT_POP,0,22.45
2020,BGR,Bulgarie,65+,Total,PT_POP,0,22.9
2019,GBR,Royaume-Uni,65+,Total,PT_POP,0,18.57
2019,LTU,Lituanie,65+,Total,PT_POP,0,19.64
2020,LTU,Lituanie,65+,Total,PT_POP,0,19.8
2022,BGR,Bulgarie,65+,Total,PT_POP,0,23.43
2019,HUN,Hongrie,65+,Total,PT_POP,0,19.23
2020,HUN,Hongrie,65+,Total,PT_POP,0,19.77
2016,HRV,Croatie,65+,Total,PT_POP,0,19.41
2019,HRV,Croatie,65+,Total,PT_POP,0,21.07
2020,HRV,Croatie,65+,Total,PT_POP,0,21.65
2022,HRV,Croatie,65+,Total,PT_POP,0,22.49
2020,ISL,Islande,65+,Total,PT_POP,0,14.41
2020,IRL,Irlande,65+,Total,PT_POP,0,14.39
2020,FRA,France,65+,Total,PT_POP,0,20.37
2019,FRA,France,65+,Total,PT_POP,0,20.01
2019,IRL,Irlande,65+,Total,PT_POP,0,14.08
2019,ISL,Islande,65+,Total,PT_POP,0,14.21
2016,PRT,Portugal,65+,Total,PT_POP,0,20.88
2019,PRT,Portugal,65+,Total,PT_POP,0,22.22
2020,PRT,Portugal,65+,Total,PT_POP,0,22.73
2022,PRT,Portugal,65+,Total,PT_POP,0,23.62
2019,ESP,Espagne,65+,Total,PT_POP,0,19.3
2020,ESP,Espagne,65+,Total,PT_POP,0,19.47
2016,ITA,Italie,65+,Total,PT_POP,0,22.14
2019,GBR,Royaume-Uni,20-64,Total,PS,0,38993901.0
2020,GBR,Royaume-Uni,20-64,Total,PS,0,39006796.0
2002,BGR,Bulgarie,65+,Total,PS,0,1337080.0
2019,BGR,Bulgarie,20-64,Total,PS,0,3953374.0
2019,BGR,Bulgarie,65+,Total,PS,0,1496360.0
2020,BGR,Bulgarie,65+,Total,PS,0,1504115.0
2020,BGR,Bulgarie,20-64,Total,PS,0,3869794.0
2016,BGR,Bulgarie,20-64,Total,PS,0,4215804.0
2020,LTU,Lituanie,20-64,Total,PS,0,1705504.0
2020,LTU,Lituanie,65+,Total,PS,0,556508.0
2019,LTU,Lituanie,65+,Total,PS,0,552255.0
2019,LTU,Lituanie,20-64,Total,PS,0,1704940.0
2016,ESP,Espagne,65+,Total,PS,0,8664203.0
2019,ESP,Espagne,65+,Total,PS,0,9056923.0
2019,ESP,Espagne,20-64,Total,PS,0,28657759.0
2020,ESP,Espagne,20-64,Total,PS,0,28891941.0
2020,ESP,Espagne,65+,Total,PS,0,9211438.0
2019,PRT,Portugal,20-64,Total,PS,0,6078324.0
2019,PRT,Portugal,65+,Total,PS,0,2295818.0
2020,PRT,Portugal,65+,Total,PS,0,2358482.0
2020,PRT,Portugal,20-64,Total,PS,0,6081398.0
2016,PRT,Portugal,20-64,Total,PS,0,6176238.0
2016,HUN,Hongrie,65+,Total,PS,0,1779137.0
2020,HUN,Hongrie,20-64,Total,PS,0,5888544.0
2020,HUN,Hongrie,65+,Total,PS,0,1915422.0
2019,HUN,Hongrie,65+,Total,PS,0,1865464.0
2019,HUN,Hongrie,20-64,Total,PS,0,5947007.0
2020,HRV,Croatie,20-64,Total,PS,0,2324955.0
2020,HRV,Croatie,65+,Total,PS,0,851496.0
2016,HRV,Croatie,65+,Total,PS,0,801959.0
2020,ISL,Islande,20-64,Total,PS,0,221199.0
2020,IRL,Irlande,65+,Total,PS,0,721396.0
2020,IRL,Irlande,20-64,Total,PS,0,2948769.0
2020,FRA,France,65+,Total,PS,0,13746836.0
2020,FRA,France,20-64,Total,PS,0,37503707.0
2019,IRL,Irlande,20-64,Total,PS,0,2907630.0
2019,IRL,Irlande,65+,Total,PS,0,695726.0
2019,ISL,Islande,20-64,Total,PS,0,216490.0
2019,HRV,Croatie,65+,Total,PS,0,836011.0
2019,HRV,Croatie,20-64,Total,PS,0,2361588.0
2019,FRA,France,20-64,Total,PS,0,37528669.0
2019,FRA,France,65+,Total,PS,0,13464725.0
2016,ITA,Italie,65+,Total,PS,0,13321182.0
2022,BGR,Bulgarie,20-64,Total,PS,0,3758172.0
2022,HRV,Croatie,65+,Total,PS,0,868546.0
2022,PRT,Portugal,20-64,Total,PS,0,6072755.0
2022,HUN,Hongrie,65+,Total,PS,0,1963837.0
2022,ESP,Espagne,65+,Total,PS,0,9481808.0
2020,GBR,Royaume-Uni,65+,Total,PS,0,12508700.0
2020,ROU,Roumanie,65+,Total,PS,0,3661763.0
2019,ITA,Italie,65+,Total,PS,0,13693215.0
2020,ROU,Roumanie,65+,Total,PT_POP,0,18.94
2019,ITA,Italie,65+,Total,PT_POP,0,22.89
2022,ROU,Roumanie,65+,Total,PT_POP,0,19.46
2022,POL,Pologne,65+,Total,PT_POP,0,19.35
2020,GBR,Royaume-Uni,65+,Total,PT_POP,0,18.74
2002,GBR,Royaume-Uni,65+,Total,PT_POP,0,15.88
2011,ESP,Espagne,65+,Total,PS,0,7982995.0
2011,GRC,Grèce,20-64,Total,PS,0,6777866.0
2011,HUN,Hongrie,65+,Total,PS,0,1671135.0
2011,ISL,Islande,65+,Total,PS,0,39173.0
2011,SVK,République slovaque,20-64,Total,PS,0,3533340.0
2011,ROU,Roumanie,20-64,Total,PS,0,12633653.0
2011,BEL,Belgique,65+,Total,PS,0,1883182.0
2011,SWE,Suède,65+,Total,PS,0,1737246.0
2011,PRT,Portugal,20-64,Total,PS,0,6433982.0
2011,HRV,Croatie,65+,Total,PS,0,760655.0
2011,CHE,Suisse,65+,Total,PS,0,1329694.0
2011,DNK,Danemark,65+,Total,PS,0,933781.0
2011,DNK,Danemark,20-64,Total,PS,0,3275294.0
2011,NLD,Pays-Bas,65+,Total,PS,0,2594946.0
2011,LVA,Lettonie,65+,Total,PS,0,381140.0
2011,FRA,France,20-64,Total,PS,0,38052710.0
2011,SVN,Slovénie,20-64,Total,PS,0,1317866.0
2011,CHE,Suisse,20-64,Total,PS,0,4898005.0
2011,BEL,Belgique,20-64,Total,PS,0,6601141.0
2011,GRC,Grèce,65+,Total,PS,0,2145713.0
2011,SVN,Slovénie,65+,Total,PS,0,338944.0
2011,POL,Pologne,20-64,Total,PS,0,24665390.0
2011,ROU,Roumanie,65+,Total,PS,0,3256361.0
2011,AUT,Autriche,65+,Total,PS,0,1477599.0
2011,LTU,Lituanie,65+,Total,PS,0,545307.0
2011,GBR,Royaume-Uni,65+,Total,PS,0,10458200.0
2011,IRL,Irlande,20-64,Total,PS,0,2789918.0
2011,LUX,Luxembourg,20-64,Total,PS,0,320328.0
2011,EST,Estonie,65+,Total,PS,0,232020.0
2011,ESP,Espagne,20-64,Total,PS,0,29442394.0
2011,FIN,Finlande,65+,Total,PS,0,941041.0
2011,LUX,Luxembourg,65+,Total,PS,0,71084.0
2011,DEU,Allemagne,20-64,Total,PS,0,48693227.0
2011,LVA,Lettonie,20-64,Total,PS,0,1276557.0
2011,LTU,Lituanie,20-64,Total,PS,0,1837241.0
2011,HRV,Croatie,20-64,Total,PS,0,2629953.0
2011,FRA,France,65+,Total,PS,0,10876547.0
2011,EST,Estonie,20-64,Total,PS,0,820370.0
2011,PRT,Portugal,65+,Total,PS,0,1976422.0
2011,HUN,Hongrie,20-64,Total,PS,0,6268376.0
2011,SVK,République slovaque,65+,Total,PS,0,678448.0
2011,NOR,Norvège,65+,Total,PS,0,742243.0
2011,AUT,Autriche,20-64,Total,PS,0,5168131.0
2011,POL,Pologne,65+,Total,PS,0,5181526.0
2011,NLD,Pays-Bas,20-64,Total,PS,0,10147034.0
2011,IRL,Irlande,65+,Total,PS,0,526865.0
2011,NOR,Norvège,20-64,Total,PS,0,2932729.0
2011,SWE,Suède,20-64,Total,PS,0,5494760.0
2011,FIN,Finlande,20-64,Total,PS,0,3214474.0
2011,DEU,Allemagne,65+,Total,PS,0,16576422.0
2017,ISL,Islande,65+,Total,PS,0,47441.0
2017,SVK,République slovaque,20-64,Total,PS,0,3502702.0
2017,ROU,Roumanie,20-64,Total,PS,0,12015386.0
2017,BEL,Belgique,65+,Total,PS,0,2095243.0
2017,SWE,Suède,65+,Total,PS,0,1976857.0
2017,CHE,Suisse,65+,Total,PS,0,1523059.0
2017,DNK,Danemark,65+,Total,PS,0,1095172.0
2017,DNK,Danemark,20-64,Total,PS,0,3342679.0
2017,NLD,Pays-Bas,65+,Total,PS,0,3159660.0
2017,LVA,Lettonie,65+,Total,PS,0,387909.0
2017,FRA,France,20-64,Total,PS,0,37597084.0
2017,SVN,Slovénie,20-64,Total,PS,0,1273277.0
2017,CHE,Suisse,20-64,Total,PS,0,5205025.0
2017,BEL,Belgique,20-64,Total,PS,0,6695676.0
2017,GRC,Grèce,65+,Total,PS,0,2319741.0
2017,SVN,Slovénie,65+,Total,PS,0,390426.0
2017,POL,Pologne,20-64,Total,PS,0,24051782.0
2017,ROU,Roumanie,65+,Total,PS,0,3494137.0
2017,AUT,Autriche,65+,Total,PS,0,1625517.0
2017,GBR,Royaume-Uni,65+,Total,PS,0,11989300.0
2017,LUX,Luxembourg,20-64,Total,PS,0,377365.0
2017,EST,Estonie,65+,Total,PS,0,254474.0
2017,FIN,Finlande,65+,Total,PS,0,1149975.0
2017,DEU,Allemagne,20-64,Total,PS,0,49790511.0
2017,LVA,Lettonie,20-64,Total,PS,0,1172821.0
2017,FRA,France,65+,Total,PS,0,12887787.0
2017,EST,Estonie,20-64,Total,PS,0,788006.0
2017,SVK,République slovaque,65+,Total,PS,0,814659.0
2017,NOR,Norvège,65+,Total,PS,0,874822.0
2017,AUT,Autriche,20-64,Total,PS,0,5429623.0
2017,POL,Pologne,65+,Total,PS,0,6283651.0
2017,NLD,Pays-Bas,20-64,Total,PS,0,10104674.0
2017,NOR,Norvège,20-64,Total,PS,0,3120765.0
2017,SWE,Suède,20-64,Total,PS,0,5727690.0
2017,FIN,Finlande,20-64,Total,PS,0,3160480.0
2017,DEU,Allemagne,65+,Total,PS,0,17509705.0
2023,ESP,Espagne,65+,Total,PS,0,9687776.0
2023,ISL,Islande,65+,Total,PS,0,58292.0
2023,SVK,République slovaque,20-64,Total,PS,0,3321892.0
2023,ROU,Roumanie,20-64,Total,PS,0,11153089.0
2023,BEL,Belgique,65+,Total,PS,0,2310888.0
2023,SWE,Suède,65+,Total,PS,0,2147137.0
2023,ITA,Italie,65+,Total,PS,0,14181297.0
2023,HRV,Croatie,65+,Total,PS,0,875703.0
2023,CHE,Suisse,65+,Total,PS,0,1691623.0
2023,DNK,Danemark,65+,Total,PS,0,1213329.0
2023,DNK,Danemark,20-64,Total,PS,0,3423944.0
2023,NLD,Pays-Bas,65+,Total,PS,0,3601167.0
2023,LVA,Lettonie,65+,Total,PS,0,394918.0
2023,SVN,Slovénie,20-64,Total,PS,0,1246808.0
2023,CHE,Suisse,20-64,Total,PS,0,5368549.0
2023,BEL,Belgique,20-64,Total,PS,0,6819779.0
2023,ITA,Italie,20-64,Total,PS,0,34576697.0
2023,SVN,Slovénie,65+,Total,PS,0,453708.0
2023,POL,Pologne,20-64,Total,PS,0,22026116.0
2023,AUT,Autriche,65+,Total,PS,0,1780703.0
2023,LTU,Lituanie,65+,Total,PS,0,571666.0
2023,IRL,Irlande,20-64,Total,PS,0,3107900.0
2023,LUX,Luxembourg,20-64,Total,PS,0,423502.0
2023,EST,Estonie,65+,Total,PS,0,276453.0
2023,ESP,Espagne,20-64,Total,PS,0,29297564.0
2023,FIN,Finlande,65+,Total,PS,0,1294511.0
2023,LUX,Luxembourg,65+,Total,PS,0,98220.0
2023,LVA,Lettonie,20-64,Total,PS,0,1089950.0
2023,LTU,Lituanie,20-64,Total,PS,0,1724588.0
2023,HRV,Croatie,20-64,Total,PS,0,2236231.0
2023,EST,Estonie,20-64,Total,PS,0,793387.0
2023,HUN,Hongrie,20-64,Total,PS,0,5747257.0
2023,SVK,République slovaque,65+,Total,PS,0,969068.0
2023,NOR,Norvège,65+,Total,PS,0,1011461.0
2023,AUT,Autriche,20-64,Total,PS,0,5562508.0
2023,NLD,Pays-Bas,20-64,Total,PS,0,10459666.0
2023,IRL,Irlande,65+,Total,PS,0,800515.0
2023,NOR,Norvège,20-64,Total,PS,0,3236096.0
2023,SWE,Suède,20-64,Total,PS,0,5942479.0
2023,FIN,Finlande,20-64,Total,PS,0,3121171.0
2022,DEU,Allemagne,65+,Total,PS,0,18436499.0
2022,FIN,Finlande,20-64,Total,PS,0,3114716.0
2022,SWE,Suède,20-64,Total,PS,0,5903486.0
2022,NOR,Norvège,20-64,Total,PS,0,3201062.0
2022,NLD,Pays-Bas,20-64,Total,PS,0,10327402.0
2022,AUT,Autriche,20-64,Total,PS,0,5502445.0
2022,NOR,Norvège,65+,Total,PS,0,989474.0
2022,SVK,République slovaque,65+,Total,PS,0,944958.0
2022,EST,Estonie,20-64,Total,PS,0,775273.0
2022,HRV,Croatie,20-64,Total,PS,0,2252651.0
2022,LTU,Lituanie,20-64,Total,PS,0,1698683.0
2022,LVA,Lettonie,20-64,Total,PS,0,1091295.0
2022,DEU,Allemagne,20-64,Total,PS,0,49366710.0
2022,LUX,Luxembourg,65+,Total,PS,0,95199.0
2022,FIN,Finlande,65+,Total,PS,0,1279036.0
2022,EST,Estonie,65+,Total,PS,0,272146.0
2022,LUX,Luxembourg,20-64,Total,PS,0,414083.0
2022,LTU,Lituanie,65+,Total,PS,0,560628.0
2022,AUT,Autriche,65+,Total,PS,0,1745690.0
2022,SVN,Slovénie,65+,Total,PS,0,444743.0
2022,ITA,Italie,20-64,Total,PS,0,34622817.0
2022,BEL,Belgique,20-64,Total,PS,0,6763570.0
2022,CHE,Suisse,20-64,Total,PS,0,5334574.0
2022,SVN,Slovénie,20-64,Total,PS,0,1248939.0
2022,LVA,Lettonie,65+,Total,PS,0,391623.0
2017,CHE,Suisse,65+,Total,PT_POP,0,18.09
2017,BEL,Belgique,65+,Total,PT_POP,0,18.46
2017,SVK,République slovaque,65+,Total,PT_POP,0,14.99
2017,SVN,Slovénie,65+,Total,PT_POP,0,18.9
2017,ROU,Roumanie,65+,Total,PT_POP,0,17.79
2017,POL,Pologne,65+,Total,PT_POP,0,16.55
2017,NLD,Pays-Bas,65+,Total,PT_POP,0,18.5
2017,LVA,Lettonie,65+,Total,PT_POP,0,19.89
2017,FRA,France,65+,Total,PT_POP,0,19.29
2017,DNK,Danemark,65+,Total,PT_POP,0,19.05
2017,DEU,Allemagne,65+,Total,PT_POP,0,21.22
2017,AUT,Autriche,65+,Total,PT_POP,0,18.53
2017,EST,Estonie,65+,Total,PT_POP,0,19.34
2017,FIN,Finlande,65+,Total,PT_POP,0,20.9
2017,GRC,Grèce,65+,Total,PT_POP,0,21.54
2017,SWE,Suède,65+,Total,PT_POP,0,19.78
2023,NOR,Norvège,65+,Total,PT_POP,0,18.43
2023,CHE,Suisse,65+,Total,PT_POP,0,19.19
2023,BEL,Belgique,65+,Total,PT_POP,0,19.68
2023,SVK,République slovaque,65+,Total,PT_POP,0,17.85
2023,SVN,Slovénie,65+,Total,PT_POP,0,21.43
2023,ITA,Italie,65+,Total,PT_POP,0,24.04
2023,HRV,Croatie,65+,Total,PT_POP,0,22.74
2023,LUX,Luxembourg,65+,Total,PT_POP,0,14.86
2023,NLD,Pays-Bas,65+,Total,PT_POP,0,20.22
2023,LVA,Lettonie,65+,Total,PT_POP,0,20.97
2023,DNK,Danemark,65+,Total,PT_POP,0,20.45
2023,AUT,Autriche,65+,Total,PT_POP,0,19.56
2023,EST,Estonie,65+,Total,PT_POP,0,20.24
2023,ESP,Espagne,65+,Total,PT_POP,0,20.15
2023,IRL,Irlande,65+,Total,PT_POP,0,15.19
2023,FIN,Finlande,65+,Total,PT_POP,0,23.27
2023,LTU,Lituanie,65+,Total,PT_POP,0,20.01
2023,SWE,Suède,65+,Total,PT_POP,0,20.41
2022,SWE,Suède,65+,Total,PT_POP,0,20.27
2022,LTU,Lituanie,65+,Total,PT_POP,0,19.98
2022,FIN,Finlande,65+,Total,PT_POP,0,23.05
2022,EST,Estonie,65+,Total,PT_POP,0,20.43
2022,AUT,Autriche,65+,Total,PT_POP,0,19.44
2022,DEU,Allemagne,65+,Total,PT_POP,0,22.15
2022,DNK,Danemark,65+,Total,PT_POP,0,20.35
2022,LVA,Lettonie,65+,Total,PT_POP,0,20.88
2022,NLD,Pays-Bas,65+,Total,PT_POP,0,20.04
2022,LUX,Luxembourg,65+,Total,PT_POP,0,14.75
2011,NOR,Norvège,65+,Total,PT_POP,0,15.09
2011,CHE,Suisse,65+,Total,PT_POP,0,16.9
2011,BEL,Belgique,65+,Total,PT_POP,0,17.12
2011,PRT,Portugal,65+,Total,PT_POP,0,18.69
2011,SVK,République slovaque,65+,Total,PT_POP,0,12.58
2011,SVN,Slovénie,65+,Total,PT_POP,0,16.53
2011,ROU,Roumanie,65+,Total,PT_POP,0,16.12
2011,POL,Pologne,65+,Total,PT_POP,0,13.61
2011,HRV,Croatie,65+,Total,PT_POP,0,17.73
2011,LUX,Luxembourg,65+,Total,PT_POP,0,13.89
2011,NLD,Pays-Bas,65+,Total,PT_POP,0,15.58
2011,LVA,Lettonie,65+,Total,PT_POP,0,18.37
2011,FRA,France,65+,Total,PT_POP,0,16.74
2011,DNK,Danemark,65+,Total,PT_POP,0,16.79
2011,DEU,Allemagne,65+,Total,PT_POP,0,20.66
2011,AUT,Autriche,65+,Total,PT_POP,0,17.64
2011,EST,Estonie,65+,Total,PT_POP,0,17.45
2011,ESP,Espagne,65+,Total,PT_POP,0,17.11
2011,IRL,Irlande,65+,Total,PT_POP,0,11.53
2011,FIN,Finlande,65+,Total,PT_POP,0,17.51
2011,LTU,Lituanie,65+,Total,PT_POP,0,17.86
2011,GRC,Grèce,65+,Total,PT_POP,0,19.29
2011,HUN,Hongrie,65+,Total,PT_POP,0,16.74
2011,SWE,Suède,65+,Total,PT_POP,0,18.45
2011,GBR,Royaume-Uni,65+,Total,PT_POP,0,16.53
2011,BGR,Bulgarie,65+,Total,PT_POP,0,18.46
2011,ITA,Italie,65+,Total,PT_POP,0,20.44
2011,ISL,Islande,65+,Total,PT_POP,0,12.3
2022,HUN,Hongrie,65+,Total,PT_POP,0,20.43
2022,ISL,Islande,65+,Total,PT_POP,0,14.98
2022,IRL,Irlande,65+,Total,PT_POP,0,15.0
2022,ESP,Espagne,65+,Total,PT_POP,0,19.97
2022,FRA,France,65+,Total,PT_POP,0,20.87
2017,BGR,Bulgarie,65+,Total,PT_POP,0,21.57
2017,LTU,Lituanie,65+,Total,PT_POP,0,19.22
2017,GBR,Royaume-Uni,65+,Total,PT_POP,0,18.17
2017,PRT,Portugal,65+,Total,PT_POP,0,21.33
2017,ITA,Italie,65+,Total,PT_POP,0,22.41
2017,HRV,Croatie,65+,Total,PT_POP,0,19.89
2017,ESP,Espagne,65+,Total,PT_POP,0,18.89
2017,IRL,Irlande,65+,Total,PT_POP,0,13.5
2017,ISL,Islande,65+,Total,PT_POP,0,14.02
2017,HUN,Hongrie,65+,Total,PT_POP,0,18.57
2023,PRT,Portugal,65+,Total,PT_POP,0,23.88
2023,BGR,Bulgarie,65+,Total,PT_POP,0,23.5
2023,ISL,Islande,65+,Total,PT_POP,0,15.03
2023,GRC,Grèce,65+,Total,PT_POP,0,23.02
2023,HUN,Hongrie,65+,Total,PT_POP,0,20.54
2011,GBR,Royaume-Uni,20-64,Total,PS,0,37737763.0
2017,GBR,Royaume-Uni,20-64,Total,PS,0,38701713.0
2017,LTU,Lituanie,65+,Total,PS,0,549392.0
2017,LTU,Lituanie,20-64,Total,PS,0,1738007.0
2017,BGR,Bulgarie,20-64,Total,PS,0,4131281.0
2017,BGR,Bulgarie,65+,Total,PS,0,1477175.0
2011,BGR,Bulgarie,65+,Total,PS,0,1360451.0
2023,GBR,Royaume-Uni,20-64,Total,PS,0,39681360.0
2023,GRC,Grèce,20-64,Total,PS,0,6093696.0
2023,GRC,Grèce,65+,Total,PS,0,2397091.0
2023,BGR,Bulgarie,20-64,Total,PS,0,3717287.0
2023,FRA,France,20-64,Total,PS,0,37881803.0
2023,DEU,Allemagne,20-64,Total,PS,0,49144729.0
2023,BGR,Bulgarie,65+,Total,PS,0,1515383.0
2022,GBR,Royaume-Uni,20-64,Total,PS,0,39356727.0
2022,BGR,Bulgarie,65+,Total,PS,0,1518649.0
2022,FRA,France,65+,Total,PS,0,14210347.0
2022,FRA,France,20-64,Total,PS,0,37822408.0
2017,IRL,Irlande,20-64,Total,PS,0,2831076.0
2017,IRL,Irlande,65+,Total,PS,0,647802.0
2022,IRL,Irlande,65+,Total,PS,0,773228.0
2022,IRL,Irlande,20-64,Total,PS,0,3034615.0
2017,HRV,Croatie,65+,Total,PS,0,811142.0
2017,HRV,Croatie,20-64,Total,PS,0,2457520.0
2011,BGR,Bulgarie,20-64,Total,PS,0,4608146.0
2022,POL,Pologne,20-64,Total,PS,0,22300929.0
2022,HUN,Hongrie,20-64,Total,PS,0,5765842.0
2023,HUN,Hongrie,65+,Total,PS,0,1971532.0
2017,HUN,Hongrie,65+,Total,PS,0,1808510.0
2017,HUN,Hongrie,20-64,Total,PS,0,6032640.0
2017,PRT,Portugal,20-64,Total,PS,0,6133046.0
2017,PRT,Portugal,65+,Total,PS,0,2206452.0
2022,PRT,Portugal,65+,Total,PS,0,2461644.0
2023,PRT,Portugal,20-64,Total,PS,0,6118671.0
2023,PRT,Portugal,65+,Total,PS,0,2510904.0
2023,ISL,Islande,20-64,Total,PS,0,235170.0
2017,ISL,Islande,20-64,Total,PS,0,202149.0
2022,ISL,Islande,20-64,Total,PS,0,227213.0
2011,ISL,Islande,20-64,Total,PS,0,189436.0
2022,ESP,Espagne,20-64,Total,PS,0,28941968.0
2017,ESP,Espagne,20-64,Total,PS,0,28529684.0
2011,ITA,Italie,65+,Total,PS,0,12254516.0
